,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NW,22,3.888888888888889,98,40,12,2023-10-31 09:00:00+00:00
1,NW,23,3.888888888888889,99,39,9,2023-10-31 10:00:00+00:00
2,NW,23,3.3333333333333335,98,39,7,2023-10-31 11:00:00+00:00
3,NW,23,3.3333333333333335,100,38,6,2023-10-31 12:00:00+00:00
4,NW,17,3.3333333333333335,100,38,3,2023-10-31 13:00:00+00:00
5,N,17,3.3333333333333335,97,38,3,2023-10-31 14:00:00+00:00
6,N,17,3.3333333333333335,97,39,3,2023-10-31 15:00:00+00:00
7,SE,15,3.3333333333333335,89,41,3,2023-10-31 16:00:00+00:00
8,S,12,3.3333333333333335,83,43,3,2023-10-31 17:00:00+00:00
9,W,8,3.888888888888889,81,44,3,2023-10-31 18:00:00+00:00
10,W,7,3.888888888888889,80,45,5,2023-10-31 19:00:00+00:00
11,W,5,3.888888888888889,80,45,7,2023-10-31 20:00:00+00:00
