,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,SW,0,-7.777777777777778,38,42,3,2023-11-04 00:00:00+00:00
1,SW,0,-7.222222222222222,45,39,2,2023-11-04 01:00:00+00:00
2,SW,0,-6.666666666666667,37,44,1,2023-11-04 02:00:00+00:00
3,W,0,-6.666666666666667,40,43,1,2023-11-04 03:00:00+00:00
4,W,0,-6.111111111111111,43,41,1,2023-11-04 04:00:00+00:00
5,W,0,-6.666666666666667,44,40,1,2023-11-04 05:00:00+00:00
6,W,0,-6.666666666666667,44,39,1,2023-11-04 06:00:00+00:00
7,W,0,-7.222222222222222,46,38,2,2023-11-04 07:00:00+00:00
8,W,0,-7.222222222222222,47,38,2,2023-11-04 08:00:00+00:00
9,W,0,-7.222222222222222,48,37,2,2023-11-04 09:00:00+00:00
10,W,0,-7.222222222222222,49,36,3,2023-11-04 10:00:00+00:00
11,W,0,-7.222222222222222,52,35,3,2023-11-04 11:00:00+00:00
