,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NW,0,-7.777777777777778,53,33,7,2023-11-04 13:00:00+00:00
1,NW,0,-6.666666666666667,51,36,8,2023-11-04 14:00:00+00:00
2,NW,0,-6.111111111111111,40,43,9,2023-11-04 15:00:00+00:00
3,NW,0,-6.111111111111111,32,49,9,2023-11-04 16:00:00+00:00
4,NW,0,-6.111111111111111,27,54,9,2023-11-04 17:00:00+00:00
5,W,0,-6.111111111111111,25,56,9,2023-11-04 18:00:00+00:00
6,W,1,-6.111111111111111,23,58,7,2023-11-04 19:00:00+00:00
7,W,1,-5.555555555555555,23,59,7,2023-11-04 20:00:00+00:00
8,W,1,-5.0,25,58,6,2023-11-04 21:00:00+00:00
9,W,1,-5.0,27,57,5,2023-11-04 22:00:00+00:00
10,W,1,-5.0,29,55,5,2023-11-04 23:00:00+00:00
11,W,1,-5.0,36,49,5,2023-11-05 00:00:00+00:00
