,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,-2.2222222222222223,41,50,5,2023-11-11 22:00:00+00:00,1.0,0.0
1,0,-1.1111111111111112,50,48,6,2023-11-11 23:00:00+00:00,1.0,0.0
2,0,-1.6666666666666667,56,44,5,2023-11-12 00:00:00+00:00,1.0,0.0
3,0,-0.5555555555555556,65,42,3,2023-11-12 01:00:00+00:00,1.0,0.0
4,0,-1.1111111111111112,68,40,2,2023-11-12 02:00:00+00:00,1.0,0.0
5,0,-0.5555555555555556,70,39,3,2023-11-12 03:00:00+00:00,1.0,0.0
6,0,-1.1111111111111112,72,39,5,2023-11-12 04:00:00+00:00,1.0,0.0
7,1,-1.1111111111111112,72,38,5,2023-11-12 05:00:00+00:00,1.0,0.0
8,4,-1.1111111111111112,75,37,3,2023-11-12 06:00:00+00:00,1.0,0.0
9,18,-1.1111111111111112,75,37,5,2023-11-12 07:00:00+00:00,1.0,0.0
10,18,-1.1111111111111112,75,37,5,2023-11-12 08:00:00+00:00,1.0,0.0
11,18,-1.1111111111111112,76,37,5,2023-11-12 09:00:00+00:00,1.0,0.0
12,18,-0.5555555555555556,79,37,5,2023-11-12 10:00:00+00:00,1.0,0.0
13,18,-1.1111111111111112,77,36,5,2023-11-12 11:00:00+00:00,1.0,0.0
14,18,-1.1111111111111112,79,36,5,2023-11-12 12:00:00+00:00,1.0,0.0
15,15,-1.1111111111111112,81,36,2,2023-11-12 13:00:00+00:00,0.7071067811865476,0.7071067811865476
16,18,0.0,85,36,2,2023-11-12 14:00:00+00:00,0.7071067811865476,0.7071067811865476
17,5,1.1111111111111112,78,40,3,2023-11-12 15:00:00+00:00,1.0,0.0
18,4,1.6666666666666667,74,42,6,2023-11-12 16:00:00+00:00,1.0,0.0
19,3,1.6666666666666667,64,46,6,2023-11-12 17:00:00+00:00,1.0,0.0
20,1,2.2222222222222223,62,49,5,2023-11-12 18:00:00+00:00,0.7071067811865476,-0.7071067811865476
21,1,2.7777777777777777,61,50,5,2023-11-12 19:00:00+00:00,0.7071067811865476,0.7071067811865476
22,1,2.7777777777777777,57,51,5,2023-11-12 20:00:00+00:00,0.0,-1.0
23,1,2.7777777777777777,59,51,5,2023-11-12 21:00:00+00:00,0.0,-1.0
24,1,3.3333333333333335,61,50,5,2023-11-12 22:00:00+00:00,0.7071067811865476,-0.7071067811865476
25,1,2.7777777777777777,65,48,5,2023-11-12 23:00:00+00:00,0.7071067811865476,-0.7071067811865476
26,1,2.2222222222222223,76,43,3,2023-11-13 00:00:00+00:00,0.7071067811865476,-0.7071067811865476
27,1,2.2222222222222223,85,40,2,2023-11-13 01:00:00+00:00,0.7071067811865476,-0.7071067811865476
28,1,1.6666666666666667,87,39,2,2023-11-13 02:00:00+00:00,1.0,0.0
29,1,1.6666666666666667,90,38,1,2023-11-13 03:00:00+00:00,1.0,0.0
30,1,1.6666666666666667,89,38,0,2023-11-13 04:00:00+00:00,1.0,0.0
31,1,1.1111111111111112,91,37,0,2023-11-13 05:00:00+00:00,1.0,0.0
32,1,1.1111111111111112,90,36,1,2023-11-13 06:00:00+00:00,0.7071067811865476,-0.7071067811865476
33,1,0.5555555555555556,89,36,0,2023-11-13 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
34,0,0.5555555555555556,89,36,1,2023-11-13 08:00:00+00:00,-1.0,0.0
35,0,0.0,89,35,2,2023-11-13 09:00:00+00:00,-1.0,0.0
36,0,0.0,90,35,3,2023-11-13 10:00:00+00:00,-1.0,0.0
37,0,-0.5555555555555556,91,34,3,2023-11-13 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
