,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NW,17,2.7777777777777777,96,38,5,2023-10-31 13:00:00+00:00
1,N,17,2.7777777777777777,93,39,3,2023-10-31 14:00:00+00:00
2,N,17,3.3333333333333335,92,40,3,2023-10-31 15:00:00+00:00
3,SE,15,3.888888888888889,92,41,3,2023-10-31 16:00:00+00:00
4,S,12,3.888888888888889,90,42,3,2023-10-31 17:00:00+00:00
5,W,8,3.888888888888889,89,42,3,2023-10-31 18:00:00+00:00
6,W,7,4.444444444444445,86,44,5,2023-10-31 19:00:00+00:00
7,W,5,4.444444444444445,86,44,7,2023-10-31 20:00:00+00:00
8,W,4,3.888888888888889,83,44,8,2023-10-31 21:00:00+00:00
9,W,3,3.3333333333333335,83,43,9,2023-10-31 22:00:00+00:00
10,W,3,2.2222222222222223,81,42,10,2023-10-31 23:00:00+00:00
11,NW,3,1.6666666666666667,84,39,12,2023-11-01 00:00:00+00:00
