,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(0, -1)",0,-8.88888888888889,23,52,6,2023-11-03 21:00:00+00:00
1,"(0, -1)",0,-8.88888888888889,25,51,6,2023-11-03 22:00:00+00:00
2,"(0, -1)",0,-8.333333333333334,29,47,5,2023-11-03 23:00:00+00:00
3,"(-0.7071067811865476, -0.7071067811865476)",0,-7.777777777777778,38,42,3,2023-11-04 00:00:00+00:00
4,"(-0.7071067811865476, -0.7071067811865476)",0,-7.222222222222222,45,39,2,2023-11-04 01:00:00+00:00
5,"(-0.7071067811865476, -0.7071067811865476)",0,-6.666666666666667,37,44,1,2023-11-04 02:00:00+00:00
6,"(-1, 0)",0,-6.666666666666667,40,43,1,2023-11-04 03:00:00+00:00
7,"(-1, 0)",0,-6.111111111111111,43,41,1,2023-11-04 04:00:00+00:00
8,"(-1, 0)",0,-6.666666666666667,44,40,1,2023-11-04 05:00:00+00:00
9,"(-1, 0)",0,-6.666666666666667,44,39,1,2023-11-04 06:00:00+00:00
10,"(-1, 0)",0,-7.222222222222222,46,38,2,2023-11-04 07:00:00+00:00
11,"(-1, 0)",0,-7.222222222222222,47,38,2,2023-11-04 08:00:00+00:00
12,"(-1, 0)",0,-7.222222222222222,48,37,2,2023-11-04 09:00:00+00:00
13,"(-1, 0)",0,-7.222222222222222,49,36,3,2023-11-04 10:00:00+00:00
14,"(-1, 0)",0,-7.222222222222222,52,35,3,2023-11-04 11:00:00+00:00
15,"(-1, 0)",0,-7.222222222222222,55,34,5,2023-11-04 12:00:00+00:00
16,"(-1, 0)",0,-6.666666666666667,54,34,5,2023-11-04 13:00:00+00:00
17,"(-1, 0)",0,-6.666666666666667,47,39,7,2023-11-04 14:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",0,-5.555555555555555,41,44,8,2023-11-04 15:00:00+00:00
19,"(-0.7071067811865476, 0.7071067811865476)",0,-5.555555555555555,36,48,9,2023-11-04 16:00:00+00:00
20,"(-0.7071067811865476, 0.7071067811865476)",0,-5.555555555555555,33,51,9,2023-11-04 17:00:00+00:00
21,"(-1, 0)",0,-5.0,30,53,9,2023-11-04 18:00:00+00:00
22,"(-1, 0)",0,-5.0,27,56,8,2023-11-04 19:00:00+00:00
23,"(-1, 0)",0,-4.444444444444445,27,57,7,2023-11-04 20:00:00+00:00
24,"(-1, 0)",0,-3.888888888888889,27,59,6,2023-11-04 21:00:00+00:00
25,"(-1, 0)",0,-3.3333333333333335,28,58,5,2023-11-04 22:00:00+00:00
26,"(-1, 0)",0,-3.3333333333333335,32,56,5,2023-11-04 23:00:00+00:00
27,"(-1, 0)",0,-2.2222222222222223,38,54,5,2023-11-05 00:00:00+00:00
28,"(-1, 0)",0,-2.2222222222222223,40,52,5,2023-11-05 01:00:00+00:00
29,"(-1, 0)",0,-2.7777777777777777,54,42,5,2023-11-05 02:00:00+00:00
30,"(-1, 0)",1,-3.3333333333333335,54,42,5,2023-11-05 03:00:00+00:00
31,"(-1, 0)",1,-3.3333333333333335,54,42,6,2023-11-05 04:00:00+00:00
32,"(-0.7071067811865476, 0.7071067811865476)",2,-4.444444444444445,50,42,7,2023-11-05 05:00:00+00:00
33,"(-0.7071067811865476, 0.7071067811865476)",2,-4.444444444444445,48,42,7,2023-11-05 06:00:00+00:00
34,"(-0.7071067811865476, 0.7071067811865476)",2,-4.444444444444445,49,42,8,2023-11-05 07:00:00+00:00
35,"(-0.7071067811865476, 0.7071067811865476)",2,-3.888888888888889,51,42,9,2023-11-05 08:00:00+00:00
36,"(-0.7071067811865476, 0.7071067811865476)",2,-3.3333333333333335,54,42,9,2023-11-05 09:00:00+00:00
37,"(-0.7071067811865476, 0.7071067811865476)",2,-2.2222222222222223,57,42,10,2023-11-05 10:00:00+00:00
