,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-1, 0)",0,3.3333333333333335,78,44,3,2023-11-06 04:00:00+00:00
1,"(-1, 0)",0,2.7777777777777777,81,43,2,2023-11-06 05:00:00+00:00
2,"(-1, 0)",0,2.7777777777777777,82,42,2,2023-11-06 06:00:00+00:00
3,"(-1, 0)",0,2.7777777777777777,84,41,1,2023-11-06 07:00:00+00:00
4,"(-1, 0)",0,2.7777777777777777,84,41,2,2023-11-06 08:00:00+00:00
5,"(-1, 0)",0,2.2222222222222223,85,41,2,2023-11-06 09:00:00+00:00
6,"(-1, 0)",0,2.2222222222222223,85,40,3,2023-11-06 10:00:00+00:00
7,"(-0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,86,40,2,2023-11-06 11:00:00+00:00
8,"(-0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,87,39,2,2023-11-06 12:00:00+00:00
9,"(-0.7071067811865476, -0.7071067811865476)",2,1.6666666666666667,87,39,2,2023-11-06 13:00:00+00:00
10,"(-0.7071067811865476, -0.7071067811865476)",2,2.2222222222222223,81,41,3,2023-11-06 14:00:00+00:00
11,"(-0.7071067811865476, -0.7071067811865476)",2,2.2222222222222223,67,47,5,2023-11-06 15:00:00+00:00
12,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,57,53,6,2023-11-06 16:00:00+00:00
13,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,50,56,7,2023-11-06 17:00:00+00:00
14,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,45,59,8,2023-11-06 18:00:00+00:00
15,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,42,61,9,2023-11-06 19:00:00+00:00
16,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,41,62,9,2023-11-06 20:00:00+00:00
17,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,43,61,8,2023-11-06 21:00:00+00:00
18,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,44,60,7,2023-11-06 22:00:00+00:00
19,"(-0.7071067811865476, -0.7071067811865476)",2,3.3333333333333335,49,57,7,2023-11-06 23:00:00+00:00
20,"(-0.7071067811865476, -0.7071067811865476)",2,3.888888888888889,60,52,7,2023-11-07 00:00:00+00:00
21,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,70,49,6,2023-11-07 01:00:00+00:00
22,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,71,48,6,2023-11-07 02:00:00+00:00
23,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,73,47,6,2023-11-07 03:00:00+00:00
24,"(-1, 0)",0,3.888888888888889,77,46,7,2023-11-07 04:00:00+00:00
25,"(-1, 0)",0,3.888888888888889,77,45,7,2023-11-07 05:00:00+00:00
26,"(-1, 0)",0,3.3333333333333335,76,46,9,2023-11-07 06:00:00+00:00
27,"(-1, 0)",0,3.3333333333333335,75,46,10,2023-11-07 07:00:00+00:00
28,"(-1, 0)",0,3.888888888888889,75,47,12,2023-11-07 08:00:00+00:00
29,"(-1, 0)",0,4.444444444444445,75,47,13,2023-11-07 09:00:00+00:00
30,"(-1, 0)",0,4.444444444444445,74,48,14,2023-11-07 10:00:00+00:00
31,"(-1, 0)",0,4.444444444444445,74,48,15,2023-11-07 11:00:00+00:00
32,"(-1, 0)",0,5.0,74,48,16,2023-11-07 12:00:00+00:00
33,"(-1, 0)",0,5.555555555555555,74,50,16,2023-11-07 13:00:00+00:00
34,"(-1, 0)",0,6.111111111111111,71,52,16,2023-11-07 14:00:00+00:00
35,"(-1, 0)",0,7.222222222222222,68,56,16,2023-11-07 15:00:00+00:00
36,"(-1, 0)",0,7.777777777777778,63,59,16,2023-11-07 16:00:00+00:00
37,"(-1, 0)",0,7.777777777777778,57,62,16,2023-11-07 17:00:00+00:00
38,"(-1, 0)",0,8.333333333333334,54,64,15,2023-11-07 18:00:00+00:00
39,"(-1, 0)",0,8.333333333333334,52,66,14,2023-11-07 19:00:00+00:00
40,"(-1, 0)",0,8.333333333333334,51,66,14,2023-11-07 20:00:00+00:00
41,"(-1, 0)",0,8.333333333333334,52,66,14,2023-11-07 21:00:00+00:00
42,"(-1, 0)",0,8.333333333333334,54,64,13,2023-11-07 22:00:00+00:00
