,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,-2.7777777777777777,50,44,5,2023-11-05 03:00:00+00:00
1,W,0,-2.7777777777777777,50,44,5,2023-11-05 04:00:00+00:00
2,W,1,-3.3333333333333335,50,44,6,2023-11-05 05:00:00+00:00
3,NW,1,-3.3333333333333335,49,44,6,2023-11-05 06:00:00+00:00
4,NW,1,-3.3333333333333335,48,44,7,2023-11-05 07:00:00+00:00
5,NW,1,-3.3333333333333335,50,43,8,2023-11-05 08:00:00+00:00
6,NW,1,-2.7777777777777777,51,44,8,2023-11-05 09:00:00+00:00
7,W,1,-2.2222222222222223,53,44,9,2023-11-05 10:00:00+00:00
8,NW,1,-2.2222222222222223,59,41,9,2023-11-05 11:00:00+00:00
9,NW,1,-1.1111111111111112,72,38,9,2023-11-05 12:00:00+00:00
10,NW,0,-1.1111111111111112,73,38,9,2023-11-05 13:00:00+00:00
11,NW,0,0.0,66,42,10,2023-11-05 14:00:00+00:00
