,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,3,12.222222222222221,92,56,2,2023-10-29 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476
1,3,12.222222222222221,94,55,2,2023-10-29 09:00:00+00:00,0.0,-1.0
2,1,12.222222222222221,94,55,5,2023-10-29 10:00:00+00:00,-1.0,0.0
3,1,11.666666666666666,95,54,5,2023-10-29 11:00:00+00:00,-1.0,0.0
4,1,11.666666666666666,94,54,5,2023-10-29 12:00:00+00:00,-1.0,0.0
5,1,11.666666666666666,94,54,6,2023-10-29 13:00:00+00:00,-1.0,0.0
6,2,12.222222222222221,93,56,7,2023-10-29 14:00:00+00:00,-1.0,0.0
7,2,13.333333333333334,83,60,9,2023-10-29 15:00:00+00:00,-1.0,0.0
8,3,13.88888888888889,76,64,10,2023-10-29 16:00:00+00:00,-1.0,0.0
9,2,13.333333333333334,66,68,10,2023-10-29 17:00:00+00:00,-1.0,0.0
10,1,13.333333333333334,62,70,10,2023-10-29 18:00:00+00:00,-1.0,0.0
11,0,13.333333333333334,61,71,10,2023-10-29 19:00:00+00:00,-1.0,0.0
12,0,13.88888888888889,59,72,10,2023-10-29 20:00:00+00:00,-1.0,0.0
13,0,13.88888888888889,61,71,10,2023-10-29 21:00:00+00:00,-1.0,0.0
14,0,13.333333333333334,62,70,9,2023-10-29 22:00:00+00:00,-1.0,0.0
15,0,13.333333333333334,65,68,8,2023-10-29 23:00:00+00:00,-1.0,0.0
16,0,12.777777777777779,76,63,7,2023-10-30 00:00:00+00:00,-1.0,0.0
17,0,12.777777777777779,79,61,6,2023-10-30 01:00:00+00:00,-1.0,0.0
18,0,12.777777777777779,81,61,5,2023-10-30 02:00:00+00:00,-1.0,0.0
19,1,12.777777777777779,84,60,6,2023-10-30 03:00:00+00:00,-1.0,0.0
20,1,12.777777777777779,86,59,6,2023-10-30 04:00:00+00:00,-1.0,0.0
21,1,12.777777777777779,87,58,5,2023-10-30 05:00:00+00:00,-1.0,0.0
22,1,12.222222222222221,88,58,5,2023-10-30 06:00:00+00:00,-1.0,0.0
23,1,12.222222222222221,89,57,5,2023-10-30 07:00:00+00:00,-1.0,0.0
24,1,12.222222222222221,90,57,6,2023-10-30 08:00:00+00:00,-1.0,0.0
25,1,12.222222222222221,92,56,7,2023-10-30 09:00:00+00:00,-1.0,0.0
26,2,11.666666666666666,95,55,8,2023-10-30 10:00:00+00:00,-1.0,0.0
27,6,11.666666666666666,93,55,9,2023-10-30 11:00:00+00:00,-1.0,0.0
28,14,11.11111111111111,92,55,10,2023-10-30 12:00:00+00:00,-1.0,0.0
29,18,11.11111111111111,92,55,12,2023-10-30 13:00:00+00:00,-1.0,0.0
30,18,11.666666666666666,89,56,14,2023-10-30 14:00:00+00:00,-1.0,0.0
31,18,12.222222222222221,86,58,15,2023-10-30 15:00:00+00:00,-1.0,0.0
32,18,12.777777777777779,84,60,16,2023-10-30 16:00:00+00:00,-1.0,0.0
33,18,12.777777777777779,82,61,16,2023-10-30 17:00:00+00:00,-1.0,0.0
34,18,12.777777777777779,79,62,16,2023-10-30 18:00:00+00:00,-1.0,0.0
35,34,12.777777777777779,76,63,15,2023-10-30 19:00:00+00:00,-1.0,0.0
36,34,12.222222222222221,73,63,15,2023-10-30 20:00:00+00:00,-1.0,0.0
37,34,12.222222222222221,72,63,14,2023-10-30 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
38,34,11.11111111111111,70,62,14,2023-10-30 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
39,34,10.555555555555555,73,60,14,2023-10-30 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
40,34,10.0,76,57,15,2023-10-31 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
